121903,Limeparts NV,Oosterring,21,B-3600,GENK,BE
121904,Tournai Soudage,Quai des Vicinaux,24,B-7500,TOURNAI,BE
121905,BiC Industries,Hoppenkuil,4,5626DD,EINDHOVEN,NL
121906,B&B bvba,Vossenberg,3,B-2381,WEELDE,BE
121907,Goossens-Santens,Guddegemstraat,23,B-2160,WOMMELGEM,BE
121908,Martin Stolze BV,Leemidden,6,2678ME,DE LIER,NL
121909,Horren Industrie Nederland BV,De Hofstede,39,4033BV,LIENDEN,NL
12191,Waeco Benelux B.V.,Ettenseweg,60,4706PB,ROOSENDAAL,NL
121910,X-Cel International,Gravenpark,1,6942PR,DIDAM,NL
121911,Siletsy Vitrines,1e industrieweg,4,4147CR,ASPEREN,NL
121912,Deblick Group BV,Looyenbeemd,20,5652BH,EINDHOVEN,NL
121913,Haro Aluminium Gevelbouw BV,Wageningselaan,62,3903LA,VEENENDAAL,NL
121914,Alu-Coating BVBA,Bosstraat,3,B-2960,BRECHT,BE
121915,De Lage Landen Vendorlease B.V.,Vestdijk,51,5611CA,Eindhoven,NL
121916,Maene L. NV,Lieven Bauwenstraat,24,B-8200,BRUGGE,BE
121917,Servalux S.a.,Zone Industrielle Saltzbaach,,LU-9559,Wiltz,LU
121918,Verhulst Klimaattechniek B.V.,Albert Einsteinweg,10,5151DL,DRUNEN,NL
121919,Roto Frank S.A.,Rue du Bosquet,1,B-1400,NIVELLES,BE
12192,Delaunoit SA,Rue Turenne,60-62,B-6000,CHARLEROI,BE
121920,Rick Beltman Service,Handelsweg,28,7461JK,RIJSSEN,NL
121921,Vitrum bvba Windows & Doors,Lieven Bauwensstraat,40E,B-8200,BRUGGE,BE
121922,A & W Winnen BVBA,Boomgaardstraat,22,B-3440,BUDINGEN ZOUTLEEUW,BE
121923,Renovum BV,Biezenkamp,21,6691EJ,GENDT,NL
121924,Agfa Gevaert NV,Septestraat,27,B-2640,MORTSEL,BE
121925,BOWE INTRALOGISTICS Technology B.V.,Platinawerf,18,6641TL,BEUNINGEN GLD,NL
121926,Fabrialu,Rue de Botrange,44,B-4950,SOURBRODT,BE
121927,Kersten Europe BV,Parakkerweg,1,5861ES,WANSSUM,NL
121928,Isomasters NV,Pontstraat,80,B-8791,BEVEREN-LEIE,BE
121929,Exposure Systems Nederland BV,Industrieweg,10,6673DE,ANDELST,NL
12193,Van Kessel Aluminium B.V.,Tielerweg,19,4191NE,Geldermalsen,NL
121930,XXX-Beter Gevel BV,De Traanbok,10,1601MD,ENKHUIZEN,NL
121931,XXX He-Co Construct,Bosstraat,20,B-3950,BOCHOLT,BE
121932,Vlema bvba,Heistseweg,5A,B-2221,BOOISCHOT,BE
121933,"MDS Ramen, deuren en veranda's",Herenveld,8,B-9506,Schendelbeke – Geraardsbergen,BE
121934,XXX- Vandervoorde NV,Bergensesteenweg,398,B-1600,SINT-PIETERS-LEEUW,BE
121935,XXX-A-Lux,Het Vergun,7,6931KC,WESTERVOORT,NL
121936,REW Gereedschappen BV,Kollergang,3,6961LZ,EERBEEK,NL
121938,Timmerfabriek Lemmens BV,Thermiekstraat,28,6361HB,NUTH,NL
121939,Wilms NV,Molsebaan,20,B-2450,Meerhout,BE
12194,All Tool sc,Rue de Bayet,13,B-5230,HERON,BE
121940,SBZ BV,Bedrijvenweg,4,2351BC,LEIDERDORP,NL
121941,Van Dooren BV,In de Cramer,17,6411RS,HEERLEN,NL
121942,Shop Made,Edisonweg,15,3404LB,IJSSELSTEIN UT,NL
121943,Sorba Projects BV,Leeghwaterweg,2,7102JJ,WINTERSWIJK,NL
121944,Splen NV,Herrestraat,29,B-3294,DIEST,BE
121945,Stormer Marine BV,Aambeeldstraat,32,1021KB,AMSTERDAM,NL
121946,Luxlight BV,Leemskuilen,34,5563CL,WESTERHOVEN,NL
121947,Sunshield BV,Lissenveld,65F,4941VL,RAAMSDONKSVEER,NL
121948,Mavaro NV,Industrieweg,102,B-3980,TESSENDERLO,BE
121949,H-GBM BV,'t Inne,11,6021DA,BUDEL,NL
12195,XXX-Zetrako B.V.,Postbus,29,6990 AA,Rheden,NL
121950,Schrijnwerkerij Vanthuyne bvba,Nijverheidsstraat,2A,B-8650,HOUTHULST,BE
121951,Besenius,Besenius Ferronnerie d'Art,1,L-9166,MERTZIG,LU
121952,Maeyaert NV,Jakenshof,1A,B-8800,ROESELARE,BE
121953,Rabo Lease B.V.,Postbus,1183,5602BD,EINDHOVEN,NL
121954,NV KBC Bank NV,Brusselsesteenweg,100,B-3000,Leuven,BE
121955,Flevo Kozijnenfabriek BV,De Steiger,128A,1351AL,ALMERE,NL
121956,Roelants Ramen BV,'t Walletje,86,B-8300,KNOKKE HEIST,BE
121957,Laker SA,Rue Grande,4,B-7020,MAISIERES (MONS),BE
121958,CJ&J vof,Dr. Huub van Doorneweg,18,5753PM,DEURNE,NL
121959,Kozijn Aluves,Raamstraat,2 B,5831AT,BOXMEER,NL
12196,Tunapen/Donau,Edisonstraat,12,3316AE,DORDRECHT,NL
121960,Smart-Sign BV,Korte Hei,4,4714RD,SPRUNDEL,NL
121961,SMIT Visual BV,Spaarpot,120-122,5667KZ,GELDROP,NL
121962,Note Jan bvba,Dreefvelden,56,B-2860,KATELIJNE WAVER,BE
121963,C&V Construct,Jagershoek,2,B-8570,VICHTE ANZEGEM,BE
121964,Oosvoort Techniek BV,Marconistraat,3,7701SJ,DEDEMSVAART,NL
121965,Elumatec Australia Pty.Ltd,Wetherill Park NSW,2164,,SYDNEY,AU
121966,Tiekstra Techniek,Wulpstraat,13,9363GK,MARUM,NL
121967,Vermeshoeve Houtbewerking,John Daltonhage,2,8302WT,EMMELOORD,NL
121968,Berteloot NV,Kazandstraat,55,B-8800,ROESELARE,BE
121969,Abcfinance B.V.,Pettelaarpark,130-N,5216PV,‘s-Hertogenbosch,NL
12197,Vecht Metrieur BV,Cruqiusweg,78,1019AJ,AMSTERDAM,NL
121970,Kook Aluminium Glass System,Lagun,30,.,WILLEMSTAD,20
121971,Handel en Montage de Feijter,Accustraat,23,3903LX,VEENENDAAL,NL
121972,Alu-Window BV,Woestijnstraat,9,B-2880,BORNEM,BE
121973,Special Tools Benelux,Gaasterland,30,1948RG,BEVERWIJK,NL
121974,Teranda BV,Heliumstraat,12,6422PK,HEERLEN,NL
121975,Op `t Hoog,Industrieweg,20,5066XJ,MOERGESTEL,NL
121976,Autobedrijf RijnWoud BV,Toepad,19,3063NJ,Rotterdam,NL
121977,Glastech UAB,Naujoji g,140,6217,Alytus,LT
121978,Dukel Elektro-Technisch Bedrijf B.V.,Molenstraat,2a,3371AH,HARDINXVELD GIESSENDAM,NL
121979,Verano BV,Bedrijfsweg,8,5683CP,BEST,NL
12198,Nordic Benelux BV,Taanderijstraat,3-5,3133ET,VLAARDINGEN,NL
121980,Erkermann bvba,Omer De Vidtslaan,68,B-1760,ROOSDAAL,BE
121981,Inter DEF,Massentlaan,1,5049AD,TILBURG,NL
121982,Condoor Group BV,Handelsweg,31,3899AA,ZEEWOLDE,NL
121983,Deroo BVBA,Aartrijkstraat,225,B-8820,TORHOUT,BE
121984,ABN AMRO Asset Based Finance N.V.,Postbus,3171,3502GD,UTRECHT,NL
121985,ING Lease  Nederland B.V.,Runnenburg,30,3981AZ,Bunnik,NL
121986,Ledlabel B.V.,De Beverspijken,8-12,5221ED,'S-HERTOGENBOSCH,NL
121987,Dorenberg BVBA,Gust Vandenheuvelstraat,131C,B-2230,HERSELT,BE
121988,Metaalconstructie Vanderscheuren NV,Heernisse,7,B-8600,DIKSMUIDE,BE
121989,Josef Wick & Söhne GmbH & Co KG,Feldhamer Straße,2,AT-4655,Vorchdorf,AT
12199,Bomat,Diodeweg,9,1627 LH,HOORN NH,NL
121990,Dutchwall Systeemwanden BV,Vlotbrugweg,12,1332AH,ALMERE,NL
121991,Westendorp Machines,De Greune,22,7483PH,HAAKSBERGEN,NL
121992,Irish Door Systems Ltd,Little Island,,T45 Y201,Cork,IE
121993,Aludex BV,Baardmeesweg,19,3898LD,ZEEWOLDE,NL
121994,Voorne-Putten Werkt B.V.,Laanweg,3,3208LG,SPIJKENISSE,NL
121995,Mantiro BVBA,Heulsestraat,87B,B-8860,LENDELEDE,BE
121996,VPM Glas,Hoogeveenenweg,13,2913LV,NIEUWERKERK AD IJSSEL,NL
121997,Elimitch BV,Beverspijken,20,5221ED,'S-HERTOGENBOSCH,NL
121998,Belumeco BVBA,Oude Heirweg,16A/01,B-8851,ARDOOIE,BE
121999,Alupelt,Astridlaan,215,B-3900,OVERPELT,BE
12200,Arga BV,Mr FJ Haarmanweg,36,4538AS,TERNEUZEN,NL
12201,Ter Huurne Staalbouw,Nijverheidsstraat,3,7482GZ,HAAKSBERGEN,NL
12202,Timmerbedrijf A. Wijgers,Molenweg,3,3227 AR,Oudenhoorn,NL
12203,Hagen Gereedschap,Kortenhoefsedijk,16 A,1241 LM,KORTENHOEF,NL
12204,Hamag BV,Nieuwe Havenweg,49A,1216BL,HILVERSUM,NL
12205,Machinefabriek Bies BV,Noorderringweg,10,9363 TC,MARUM,NL
12206,Haaxman Lichtreklame BV,Communicatieweg,2,3641SE,MIJDRECHT,NL
12207,Sabora BV,Sterrekroos,17,4941 VZ,RAAMSDONKSVEER,NL
12208,Decorum Furniture NV,Egenen,5,B-9200,DENDERMONDE,BE
12209,Crollet NV,Herentalsebaan,68,B-2160,WOMMELGEM,BE
122093,AL13 Architectural Facades B.V.,Rukkenerweg,9,6373HL,LANDGRAAF,NL
12210,Van Duppen & Zn BV,Middendijk,1,5705 CC,HELMOND,NL
12211,Mohrmann & Co BV,Vestaweg,1,8938AV,LEEUWARDEN,NL
12212,Bos Technisch Handelsbureau,St. Andriesstraat,24,3811 HT,AMERSFOORT,NL
12213,Schuler Nederland B.V.,Televisieweg,35,1322AJ,Almere,NL
12214,Douma Staal & Machines BV,Voltastraat,5,8606 JW,SNEEK,NL
122142,Questo,De Run,8215,5504EM,Veldhoven,NL
12215,Haalboom Gereedschap,IJsselkade,14,3401 RC,IJSSELSTEIN UT,NL
12216,Rublo Metaalprodukten BV,Oude Doetinchemseweg,21,7051DZ,VARSSEVELD,NL
12217,Rozenmuller,Wattstraat,16,7461AB,RIJSSEN,NL
12218,Rembrand Utrecht B.V.,Wijde Doelen,2,3512 XN,UTRECHT,NL
12219,Hermeta Gevelbouw BV,1e Industrieweg,1,4147CR,ASPEREN,NL
12220,Werkvoorzieningsschap,Wijnkorenstraat,5,4706PM,ROOSENDAAL,NL
122200,Ocea International nv,Rue des Andains,4,B-1360,PERWEZ,BE
12221,C.I.M.A. N.V.,Monplaisirlaan,75-89,B-1030,BRUSSEL,BE
122211,Pillen Sheet Metal BV,Dieselstraat,20,7131PC,LICHTENVOORDE,NL
12222,Interfinish BV,Lireweg,9,7051HW,VARSEVELD,NL
12223,XXX-Goedlicht B.V.,Spoordreef,2,4765SP,Zevenbergschen Hoek,NL
12224,Cometal N.V.,Industrieweg Noord,1129,B-3660,OPGLABEEK,BE
122247,FEK Exploitatie BV,Van Harenstraat,8,5145RJ,WAALWIJK,NL
12225,Mannak Techniek B.V.,A.G. Bellstraat,26,7903AD,HOOGEVEEN,NL
12226,Assa Abloy Entrance Systems Production,James Wattstraat,8,1704RR,HEERHUGOWAARD,NL
12227,Jan van Dal Kunststof Ramen en Deuren,Expeditieweg,18,6657KL,BOVEN -LEEUWEN,NL
12228,Steenkist Rooijmans B.V.,Hurkestraat,1a,5652 AH,EINDHOVEN,NL
12229,Holtgrefe BV,Postbus,74,5140 AB,WAALWIJK,NL
12230,Sofiplas SA,Chaussee de Tirlemont,73,B-5030,GEMBLOUX,BE
12231,XXX-De Vakman,Kerkstraat,39,5401 BD,Uden,NL
12232,Alupui Ramen en Deuren BV,Vlaardingweg,11,3044CJ,ROTTERDAM,NL
12233,Dinjart & Fils SPRL,Rue de Village,44,B-5854,Meux,BE
12234,Sprangers NV,Biezenstraat,22,B-2340,BEERSE,BE
12235,Inclusief Inserto B.V. i.o,Postbus,87,8070AB,NUNSPEET,NL
12236,Dispon B.V.,Flevoweg,115,3846 AJ,HARDERWIJK,NL
12237,J. Nooitgedagt & Zonen B.V.,Roodhemster,7,8651CV,IJlst,NL
12238,Neon Weka B.V.,Molenkade,50,1115 AC,DUIVENDRECHT,NL
12239,New Chamabel N.V.,Leuvensesteenweg,9,B-1830,MECHELEN,BE
12240,Driessen Aircraft,De Stek,1,1771SP,WIERINGERWERF,NL
12241,Fa. Zeijen,Lascheid,22A,B-4790,REULAND,BE
12242,Nelissen Metaal  B.V.,Ledeboerstraat,1,5048AC,TILBURG,NL
12243,Beukers IJzerhandel B.V.,Zuiderloswal,2A,1216 CJ,HILVERSUM,NL
12244,Bos Machines B.V.,Mijlweg,5,4131PJ,VIANEN ZH,NL
12245,Medea BV,Einsteinstraat,17,3316GG,DORDRECHT,NL
12246,H.T.B. BV,De Baken,23,5231 HT,`S HERTOGENBOSCH,NL
122477,Garage Willem 2,Koningin Wilheminahaven,ZZ19,3134KG,VLAARDINGEN,NL
12248,Renson Outdoor NV,Polydore Rensonstraat,8,B-9770,Kruisem,BE
12249,Wuyts Gevelbouw N.V.,Zagerijstraat,2B,B-2240,MASSENHOVEN,BE
12250,XXX-Lokal B.V.,Postbus,558,1940 AN,Beverwijk,NL
12251,Custers Hydraulica B.V.,Smakterweg,33,5804 AE,VENRAY,NL
12252,XXX-De Houtbewerkers B.V.,Oudestraat,164,8261 CZ,Kampen,NL
12253,HFK Kestens N.V.,Gillainstraat,122,B-3300,Tienen,BE
12254,XXX-Aluminium Produkten Wormer B.V.,Veerdijk,28 b-c,1531 MS,WORMER,NL
12255,A.S.E. Aluminium en Staalindustrie B.V,Zeppelinstraat,2,7903BP,HOOGEVEEN,NL
122554,Comet Technics,Industrielaan,11,B-8770,Ingelmunster,BE
12256,Lecot  NV 52016,Vierlinden,7,B-8501,Heule-Kortrijk,BE
122563,PreTec Belgium BV,KMO Zone Molenheide,4062,B-3520,ZONHOVEN,BE
122566,Lootens Deinze NV,Vaart Linkeroever,52,B-9800,DEINZE,BE
122567,Lootens Evolis,Evolis,109,B-8530,HARELBEKE,BE
122568,Cox Novum BV,Molenveldweg,3,5953KT,REUVER,NL
12257,Wemmenhove,Dorpsstraat,74,7933 PD,PESSE,NL
122570,Van de Vin Ramen en Kozijnen,De Geestakkers,8,5591RC,HEEZE,NL
122571,Radekon bvba,Nijverheidsstraat,9,B-3930,Hamont-Achel,BE
122573,Rodriguez Menuiserie,Rue des Monteux,40,B-4040,HERSTAL,BE
122574,Deceuninck Deforce,Lodewijk De Raetlaan,28,B-8870,KACHTEM,BE
122578,KBM Ramen en Deuren,Sint-Benedictusstraat,105,B-2640,MORTSEL,BE
122579,Data Systems,Palingstraat,43,B-8720,Dentergem,BE
12258,Verloop Rolluiken B.V.,Steenbakkerstraat,21,2222 AT,KATWIJK ZH,NL
122580, DB Machinebouw,Weteringweg,1A,2641KM,PIJNACKER,NL
122582,Voilàp Belgium Srl,Excelsiorlaan,59/1,B-1930,ZAVENTEM,BE
122584,Alufuchs GMBH,Carl-Zeiss-Str.,11,D-71642,Ludwigsburg,DE
122585,Mazo Klusbedrijf,Soesterbergstraat,110,2546XW,'S-GRAVENHAGE,NL
122586,Newton Enterprises BV,Gosieweg,9,.,Willemstad,20
122587,Elupro BV,Dwarskulk,9,3151ZD,HOEK VAN HOLLAND,NL
122588,NC Windows,Gustaaf van der Steenstraat,82,B-1750,SINT-KWINTENS-LENNIK,BE
122589,Oude Wesselink Kozijnen,Lutkeberg,79,7678AJ,GEESTEREN OV,NL
12259,Wurth Nederland B.V.,Sterrenbeeld,35,5215MK,'S-HERTOGENBOSCH,NL
122590,Elneo,Vantegemstraat,23,B-9230,WETTEREN,BE
122591,AW Cases BV,Nijverheidsweg,3,4104AN,CULEMBORG,NL
122593,Sixty 82 BV,Ampèrelaan,9,9207AM,DRACHTEN,NL
122594,Lootens Breda BV,Nijverheidsstraat,7,4715RZ,RUCPHEN,NL
122596,Willems Tenten BV,John Cockerillstraat,101-107,B-3920,LOMMEL,BE
122597,Sunshield Unique Louvres LTD,Pulloxhill Industrial Estate,Unit 15,MK45 5EU,"Pulloxhill, Bedfordshire",UK
12260,De Beer Professioneel B.V.,Kleine Belt,3,7202 CS,ZUTPHEN,NL
122603,Belo,Van Rietlaan,3,3461HW,LINSCHOTEN,NL
122605,Rafa Ship Windows,Ambachtsweg,24,3831KB,LEUSDEN,NL
122607,OptimaT,Kortemarkstraat,86,B-8810,LICHTERVELDE,BE
122609,Hendrikse Machines,Max Planckstraat,21,6716BD,EDE GLD,NL
12261,MBM N.V.,Europark-Oost,2/4,B-9100,SINT NIKLAAS,BE
122610,Asbreuk Service B.V.,Textielstraat,7,7575CB,OLDENZAAL,NL
122612,Cambium BVBA,Potaardestraat,74,B-2840,NIEL,BE
122613,Meis Techniek,Willem 1 laan,10,5342GJ,OSS,NL
122614,Sintra Exploitatie B.V,Nieuwe Bredase Baan,6,4825BP,BREDA,NL
122616,Alustijl BV,Wanraaij,35,6673DM,ANDELST,NL
122618,Unic Concept,Gerselarendries,52,B-1850,GRIMBERGEN,BE
122619,Fawic BV,Twentepoort West,49,7609RD,ALMELO,NL
12262,Noteborn BV,Heliumstraat,1,6422PK,HEERLEN,NL
122621,Buitenspeelgoed Keupink BV,Loohuisveldweg,5,7595KP,WEERSELO,NL
122622,Alu Pro BV,Hezeschrans,1B,B-2440,GEEL,BE
122624,Testas NV,Jacobsveldweg,12,B-2160,WOMMELGEM,BE
122626,Aluzet,Wegtersweg,42,7556BR,HENGELO OV,NL
122627,SPARQ Balustrades,Icarus,2,8448CJ,HEERENVEEN,NL
122628,All House Bouwwerken,Scheepstraat,7A,B-3630,MAASMECHELEN,BE
12263,Kaltenbach Tools B.V.,Turfschipper,2,2292JA,WATERINGEN,NL
122630,BAX Innovasteel,Weeldestraat,30,B-2381,RAVELS,BE
122631,Dual Plast-Stolarija Dudi,Solunskih Ratnika,31,S-35219,KONCAREVO,SER
122632,H.I.S. Industrie Service v.o.f.,Rendementsweg,24-I,3641SL,MIJDRECHT,NL
122633,Aalbers| Wico,Molenstraat,18,3927AC,RENSWOUDE,NL
122635,BAC SYSTEM CONSULT & CONSTRUCT SRL,Sector 3 Street Nerva Traian,27-33,RO-031044,Bucuresti,RO
122636,Aalbers Materieel B.V.,Molenstraat,18,3927AC,RENSWOUDE,NL
122637,Termo Construct Partener SRL,str. Depozitelor,38E,.,Pitesti,RO
122639,Interior Glassolutions BV,Wageningselaan,42,3903LA,VEENENDAAL,NL
12264,Design Deurknoppen B.V.,Hollenweg,32,3905 LG,VEENENDAAL,NL
122641,Real Win BV,Rue des Haipes,5,B-5030,GEMBLOUX,BE
122642,J. Blom Opmeer,De Veken,123A,1716KG,OPMEER,NL
122643,CSL Productie,Pater Pellenstraat,47,B-3910,NEERPELT,BE
122644,Lootens Turnhout,Visbeekstraat,26,B-2300,TURNHOUT,BE
122645,Poorten Laenen BVBA,Christoffel Plantijnstraat,9,B-3920,LOMMEL,BE
122646,Veranda Maximaal BV,De Amert,305,5462GH,VEGHEL,NL
122647,V Alimehaj SH.P.K,Tahir Zemaj,,KS-30000,"Lybeniq, Pejë (Kosovo)",KS
122648,A.Tsimerikas PC,"Antoni Tritsi str, Evosmos",32,GR-56224,Thessaloniki,GR
12265,Vorsters & Zn BVBA,Jules Moretuslei,199,B-2610,WILRIJK (ANTWERPEN),BE
122650,Fenelux,Rue Prés des Forges,1,B-6990,BOURDON,BE
122652,DPTech bvba,Amerikastraat,28,B-7780,Komen-Waasten,BE
122654,S.C. VI-FI S.RL,Str. Fratii Turnavitu,7,R-110270,PITESTI-ARGES,RO
122655,Lenco Zonwering B.V.,Bedrijfsweg,8,5683CP,BEST,NL
122656,By Michèl,De Hulst,19,5807EW,OOSTRUM LB,NL
122657,Smits Aluminiumbouw B.V.,Willibrordushoek,1,5466RD,VEGHEL,NL
122658,ABC Industrial Parts BV,Kazerneweg,29,B-9770,KRUISEM,BE
12266,Emha B.V.,Gijsbert Stoutweg,5,4005 LE,TIEL,NL
12267,Hesta Standbouw BV,Zwaansprengweg,19,7332 BE,APELDOORN,NL
12268,AF-HO Houtbewerkingsmachine BV,Schouteneinde,50,3297 AV,PUTTERSHOEK,NL
12269,Zuid-Nederlandse Ramenfabriek BV,Nijverheidsstraat,7,4715RZ,RUCPHEN,NL
12270,Ramen en Deurenindustrie Gorter BV,Bruynvis,4,1531AZ,WORMER,NL
12271,Hydro Extrusion Drunen B.V.,Alcoalaan,1,5151RW,DRUNEN,NL
12272,Matec B.V.,Slepersweg,33,6222 NK,MAASTRICHT,NL
12273,Leza Belgium,Waggelwaterstraat,21,B-8200,BRUGGE,BE
12274,Peters Aluminium Constructie,Saltshof,33-61,6604 GR,WIJCHEN,NL
12275,Germond NV,L. De Raetlaan,59,B-8870,IZEGEM-KACHTEM,BE
12276,Koning Interieurbouw B.V.,Kromme Spieringweg,569,2141 AL,VIJFHUIZEN,NL
12277,Kremers Aluminium B.V.,Jules Verneweg,104,5015 BM,TILBURG,NL
12278,Peters Alku-Bau,Zur Weddem,9,B-4750,WEYWERTZ,BE
12279,Versteeg Balkonhekken,Grote straat,12,5256PB,HEUSDEN GEM HEUSDEN,NL
12280,Scheldebouw B.V.,Postbus,8042,4330EA,Middelburg,NL
12281,Edese IJzerwaren,Veenderweg,118A,6712 AE,EDE GLD,NL
12282,Belcopur,Europarklaan,116,B-3530,HOUTHALEN,BE
12283,Alcoa Bouwgroep,Postbus,31,4190 CA,Geldermalsen,NL
12284,Mobelec Product N.V.,Steenweg op Scherpenheuvel,81,B-3280,SCHERPENHEUVEL-ZICHEM,BE
12285,Schipper Aluminium Produkten B.V,Bellstraat,22,6716 BA,EDE,NL
12286,Letro Lichtreklame BV,Handelsweg,36,6114 BR,SUSTEREN,NL
12287,Vranken N.V.,Diestersteenweg,182,B-3850,NIEUWERKERKEN,BE
12288,FEK Metaal BV,Van Harenstraat,8,5145RJ,WAALWIJK,NL
12289,Enthoven Electra,Oostbuurtseweg,21,2678 LD,DE LIER,NL
12290,Stelpas B.V.,De Run,4429,5503 LS,VELDHOVEN,NL
12291,Rycol B.V.,Havenweg,7,8243 PL,Lelystad,NL
12292,Das Aluminium BV,Rafaëlweg,19,6114 BX,SUSTEREN,NL
12293,W. Stuart B.V.B.A.,Boomsteensesteenweg,518,B-2020,ANTWERPEN,BE
12294,Andries,Liersesteenweg,202,B-2860,SINT KATELIJNE WAVER,BE
12295,Hormann Genk N.V.,Woudstraat,2,B-3600,GENK,BE
12296,Machinehandel F. Pottiez,Avenue de Maire,137,B-7500,Tournai,BE
12297,Aluma Constructies bvba,Zagerijstraat,21,B-2960,SINT JOB IN 'T GOOR,BE
12298,Airo Sonic International BV,Euregioweg,259,7532SM,ENSCHEDE,NL
12299,Lucker Carrosserie B.V.,Kaldenkerkerweg,133,5932 DA,TEGELEN,NL
12300,XXX-Serbo Serres  B.V.,Postbus,202,7440AC,Nijverdal,NL
12301,J. Bakker,Weerdingerkanaal,230,7831 AP,WEERDINGE,NL
12302,Van Zonneveld Aluminium B.V.,Heulweg,19,2288 GN,RIJSWIJK ZH,NL
12303,Fermabat SA,Fagnery,67,B-4950,BEAUFAYS,BE
12304,Rosval B.V.,Fabrieksweg,42,5683 PP,BEST,NL
12305,Alcoa Compri Aluminium,Laagveld,19,5431 NX,CUIJCK,NL
12306,Marco Neede B.V.,Postbus,24,7160 AA,NEEDE,NL
12307,Reynaers Aluminium NV,Oude Liersebaan,266,B-2570,DUFFEL,BE
12308,XXX-Oskomera Group B.V.,Postbus,5,5750AA,Deurne,NL
12309,SCM Nohoma  B.V.,Antillenstraat,1,1520 AA,WORMERVEER,NL
12310,XXX-Crawford Production Scherpenzeel,Postbus,22,3925ZG,Scherpenzeel,NL
12311,Avo NV,Metropoolstraat,8,B-2120,SCHOTEN,BE
12312,Alfabel BV,Jansen Dingsweg,2,5951 CS,BELFELD,NL
12313,Vierhout Kozijn B.V.,Zilverstraat,46,2544 ER,'S-GRAVENHAGE,NL
12314,G. Vermeer B.V.,Franklinstraat,1,2691 HB,'S-GRAVENZANDE,NL
12315,Discom B.V.,Baanhoek,196,3361 GN,SLIEDRECHT,NL
12316,Fa. Verhagen,Turnhoutseweg,35,5541NW,REUSEL,NL
12317,Gunters en Meuser BV,Johan van Hasseltweg,59,1021 KN,AMSTERDAM,NL
12318,Hoeflaken BV,Nijverheidslaan,95,3903AN,VEENENDAAL,NL
12319,PractiWall Ridderkerk B.V.,Boelewerf,30,2987VD,RIDDERKERK,NL
12320,Kumij BV,Postbus,709,9700 AS,GRONINGEN,NL
12321,Zobeko Aluminium BV,Keerweer,8,2381GC,ZOETERWOUDE,NL
12322,Van Schagen B.V.,Graafstroomstraat,79,3044 AP,ROTTERDAM,NL
12323,Lander,Uniweg,1,5301KS,ZALTBOMMEL,NL
12324,Markus Deuren B.V.,Griendstraat,11,2921 LA,KRIMPEN AAN DEN IJSSEL,NL
12325,Omni Struct/bestaat niet meer,Korspelsesteenweg,86,B-3960,Beverlo,BE
12326,Mokveld Valves B.V.,Nijverheidsstraat,67,2800 AE,GOUDA,NL
12327,XXL-Van Hout Henri,Vlinderstraat,10,B-3550,HEUSDEN-ZOLDER,BE
12328,Kersten Technische,Elzepas,5,6662 XE,ELST GLD,NL
12329,Lasaulec BV,Kuper,2,8447GK,HEERENVEEN,NL
12330,Van Raalte Displays BV,Industrieweg,1,2254AE,VOORSCHOTEN,NL
12331,XXX-Aluminium Bouw Gilze Rijen,Bavelseweg,90,5126NN,Gilze,NL
12332,Weener Groep,Van Herpensweide,31,5231VL,'S-HERTOGENBOSCH,NL
12333,Bayards Build,Kolkweg,6,8243PN,LELYSTAD,NL
12334,Outils Lagneau SA,Rue Saint Gilles,21,B-5300,Ceney,BE
12335,Systeembouw Mulder,Bornholmstraat,44,9723 AZ,Groningen,NL
12336,Compri-Aluminium BV,Aambeeld,20,1671NT,MEDEMBLIK,NL
12337,IJzerhandel Wijngo Gouda,Oudebrugweg,8,2802 NP,GOUDA,NL
12338,Gito Techn. Handelsonderneming,Frankeneng,100,6716 AA,EDE GLD,NL
12339,Maurice Crespin SA,Quai Du Halage,41-42,B-4210,TILLEUR,BE
12340,Roger Dupont SA,Rue Defuisseaux,124,B-7340,TERTRE,BE
12341,A Maris,Schenkelstraat,7,3161 XK,RHOON,NL
12342,Janssen Techniek,Postbus,42,6000 AA,Weert,NL
12343,XXX-Thermal B.V.,Postbus,1073,4700BB,Roosendaal,NL
12344,Rogiers  Vanpoucke,H. Lebbestraat,150,B-8790,WAREGEM,BE
12345,Sixtus B.V.B.A.,Trapstraat,4-8,B-9620,ZOTTEGEM,BE
12346,Gebroeders Ceuppens B.V.B.A.,Verbrand Hofstraat,30,B-2990,WUUSTWEZEL,BE
12347,XXX-Wandenservice Nederland B.V.,Postbus,285,2980AG,Ridderkerk,NL
12348,Van Lipzig BV,Keizersveld,8,5803AN,VENRAY,NL
12349,De Tollenaere NV,Ringlaan,9,B-9900,EEKLO,BE
12350,Timmerfabriek J. Kornegoor,Wierdenseweg,5,7468 PX,ENTER,NL
12351,Elox International NV,De Bruwaan,81,B-9700,OUDENAARDE,BE
12352,Steijns Machinehandel,Frankenstraat,190-192,6224 GV,MAASTRICHT,NL
12353,Emkon Emmen BV,Handelsweg,10,7826TC,EMMEN,NL
12354,M.S.A.,Rue Outre,46,B-7910,ANVAING,BE
12355,Kin Ramen B.V.,Kanaalstraat,90,5104AD,DONGEN,NL
12356,Vonk Enschede B.V.,Josinkstraat,70,7547AC,ENSCHEDE,NL
12357,Flowserve B.V.,Borchwerf,20,4700 BH,ROOSENDAAL,NL
